nombre,clasificac,ubicacion,barrio,comuna,area,perimeter,Score,Reviews,Descripcion,Direccion,CLASE
ARMANDO TEJADA GOMEZ,CANTERO CENTRAL,"RABANAL, FRANCISCO, INT., AV. (EX ROCA, CNEL., AV.) E/ CARLOS BERG Y VARELA",VILLA SOLDATI,8.0,24474.231,100.0,,,,,
ING. AGR. BENITO J. CARRASCO,PARQUE,"OBLIGADO, RAFAEL, AV. COSTANERA (MURALLON) -SALGUERO, JERONIMO, PROLONGACION IMAGINARIA - SARMIENTO, AV., PROLONGACION IMAGINARIA  - RIO DE LA PLATA",PALERMO,14.0,164879.673,0.0,5.0,1.0,,,
PARQUE BRIG. GRAL. CORNELIO SAAVEDRA,PARQUE,"GARCIA DEL RIO, AV. - MELIAN, AV. - VILELA - PEREZ, ROQUE - BESARES - CONDE - PINTO - FREIRE, RAMON, CAP. GRAL.",SAAVEDRA,12.0,99134.61,1000.0,4.5,20225.0,,,
PLAZA DR. JUAN B TERAN,PLAZA,"NOGOYA - GORDILLO, JOSE, CNEL. - MELINCUE - MARTINEZ, JUAN E.",VILLA REAL,10.0,15430.768,0.0,4.4,1545.0,,,
PARQUE FLORENTINO AMEGHINO,PARQUE,"CASEROS, AV. - SANTA CRUZ - USPALLATA - MONASTERIO",PARQUE PATRICIOS,4.0,30774.662,0.0,,4273.0,PARQUE,STA CRUZ,PARQUES
PLAZOLETA PADRE MARIO LUIS MIGONE,PLAZOLETA,"ALCORTA, AMANCIO, AV.  E/ MAGNAUD, JUEZ Y BONAVENA, OSCAR N.",NUEVA POMPEYA,4.0,712.5360000000002,255.196,4.5,4.0,PARQUE,,PLAZOLETAS
PLAZA DE LA MISERICORDIA,PLAZA,"DIRECTORIO, AV. - LAUTARO - BILBAO, FRANCISCO - CAMACUA",FLORES,7.0,6089.458000000001,9600.0,,3522.0,PARQUE,AV. DIRECTORIO 2000,PARQUES
"ERNESTO ""CHE"" GUEVARA",CANTERO CENTRAL,"RABANAL, FRANCISCO, INT., AV. (EX ROCA, CNEL., AV.) E/ CHARRUA Y CARLOS BERG",NUEVA POMPEYA,4.0,14771.172,1789.646,4.0,2405.0,,,
PLAZA ARISTOBULO DEL VALLE,PLAZA,"CUENCA - SASTRE, MARCOS - CAMPANA - BAIGORRIA",VILLA DEL PARQUE,11.0,8426.08,9900.0,,7069.0,PARQUE ESTATAL,CUENCA 2500,PARQUES
"PLAZA DE LAS ARMAS "" EJERCITO ARGENTINO""",PLAZA,"PASEO COLON, AV. - LA RABIDA (S) - HUERGO, ING., AV. - MORENO",MONSERRAT,1.0,10591.343,1000.0,4.4,1362.0,,,
PLAZA JORGE DI PASCUALE,PLAZA,"LACARRA, AV. - DELLEPIANE, LUIS J., TTE. GRAL., AV.(NORTE) - AUTOPISTA PERITO MORENO (AU 6), PERITO, AUTOPISTA (AU 6) - PERON, EVA, AV.",PARQUE AVELLANEDA,9.0,10409.227,9000.0,3.9,88.0,,,
PLAZA DR. BENJAMIN A. GOULD,PLAZA,"SARMIENTO, AV. - CASARES, AV. - ROLDAN, BELISARIO, AV. (JARDINES DEL PLANETARIO DE LA CIUDAD DE BUENOS AIRES)",PALERMO,14.0,41823.756,1000.0,,11322.0,PARQUE,AV. SARMIENTO S/N,PARQUES
PLAZA CANADA,PLAZA,"ANTARTIDA ARGENTINA, AV. - SAN MARTIN - MARTINEZ ZUVIRIA, GUSTAVO  DR. -  RAMOS MEJIA, JOSE M., DR., AV.",RETIRO,1.0,9811.92,100.0,3.8,956.0,,,
ALMTE. GUILLERMO BROWN,PARQUE,"PAZ, GRAL., AV.- ROCA, CNEL., AV. - ESCALADA, AV. - 27 DE FEBRERO - MORENO, PERITO, AV. -  VEDIA, AGUSTIN DE, AV. - FERNANDEZ DE LA CRUZ, FRANCISCO, GRAL., AV. - CASTAÑON - BARROS PAZOS, JOSE",FLORES,7.0,71312.69,0.0,4.1,9.0,,,
GUILLERMO FACIO HEBEQUER,PLAZOLETA,"ALCORTA, AMANCIO, AV.  E/ SAENZ, AV. Y FALUCHO",NUEVA POMPEYA,4.0,2524.339,0.0,4.6,5.0,PARQUE,,PLAZOLETAS
PLAZA DR. BERNARDO A. HOUSSAY,PLAZA,"URIBURU, JOSE E., PRES. - PARAGUAY - JUNIN - CORDOBA, AV.",RECOLETA,2.0,7222.866,0.0,4.2,9857.0,,,
PLAZA MISERERE,PLAZA,"RIVADAVIA, AV. - ECUADOR - MITRE, BARTOLOME - PUEYRREDON, AV.",BALVANERA,3.0,5839.262,9700.0,,25582.0,PARQUE,·,PLAZAS
PARQUE LA ISLA DE LA PATERNAL,PARQUE,"CHORROARIN, AV. - GUTEMBERG - DE LOS CONSTITUYENTES, AV., - CALLE SIN DENOMINACION",PATERNAL,15.0,77747.564,3126.307,,2561.0,PARQUE ESTATAL,,PARQUES
PLAZA RUBEN DARIO,PLAZA,"DEL LIBERTADOR, AV. - AUSTRIA - FIGUEROA ALCORTA, PRES., AV. - PETTORUTI, EMILIO",RECOLETA,2.0,33978.497,3000.0,,116.0,PARQUE LOCAL,"2800 C1425CKR, AV. PRES. FIGUEROA ALCORTA 2302",PLAZAS
PLAZOLETA CARLOS GARDEL,PLAZOLETA,"CURAPALIGUE, AV. - PERON, EVA, AV. - CURAPALIGUE, AV.",PARQUE CHACABUCO,7.0,129.531,0.0,1.0,1.0,PARQUE LOCAL,,PLAZOLETAS
PLAZA HUGO RICARDO CORRADI,PLAZA,"YERBAL - CALDERON DE LA BARCA, PEDRO - AUTOPISTA PERITO MORENO (AU 6) (ESTE)",VILLA LURO,10.0,1105.413,0.0,3.5,8.0,PARQUE,,PLAZOLETAS
PLAZA FRANCISCO SICARDI,PLAZA,BALBASTRO - PROPIEDAD PARTICULAR - VARELA,FLORES,7.0,7624.564,300.0,,155.0,PARQUE,GREGORIO DE LAFERRERE 2513,PLAZAS
PLAZOLETA LOS AMIGOS,PLAZOLETA,"HOMERO  - FALCON, RAMON L., CNL. - AU 25 DE MAYO",VILLA LURO,10.0,546.529,0.0,3.8,122.0,PARQUE,"C1407IFD, HOMERO 102-166",PLAZOLETAS
PLAZA MARTIN FIERRO,PLAZA,"URQUIZA, GRAL. - BARCALA - LA RIOJA - POLIDEPORTIVO",SAN CRISTOBAL,3.0,8293.125,0.0,,5303.0,PARQUE,LA RIOJA,PLAZAS
PLAZA CLUB ALEMAN DE EQUITACION - PQUE. OLIMPICO (NO OFICIAL),PLAZA,"FIGUEROA ALCORTA, PRES., AV. - BIFURCACION - HASTA DORREGO, AV.",PALERMO,14.0,84382.01699999999,1462.612,4.3,1615.0,,,
PLAZA LIBRES DEL SUD,PLAZA,"QUIROGA, JUAN F. BRIG. GRAL. VIA R PIDA - VIAS DEL FCGBM - ATC (EXPLANADA)",RECOLETA,2.0,15785.776000000002,0.0,,9.0,PARQUE,AV. PRES. FIGUEROA ALCORTA 2901,PLAZAS
PLAZA V. LOPEZ Y PLANES,PLAZA,MONTEVIDEO - PARANA - ARENALES,RECOLETA,2.0,11687.872,9000.0,4.4,332.0,,,
PLAZA INT. TORCUATO DE ALVEAR,PLAZA,"DEL LIBERTADOR, AV. - PUEYRREDON, AV. - CENTRO CULTURAL RECOLETA - QUINTANA, MANUEL, PRES., AV. - HAEDO, EDUARDO V., PRES.- ALVEAR, AV.",RECOLETA,2.0,21524.479,9000.0,4.5,2117.0,,,
PLAZA FUERZA AEREA ARGENTINA,PLAZA,"DEL LIBERTADOR, AV. - SAN MARTIN - RAMOS MEJIA, JOSE M., DR., AV. - GILARDI, GILARDO",RETIRO,1.0,10978.252,0.0,,1794.0,PARQUE,·,PLAZAS
PLAZA LA VUELTA DE OBLIGADO,PLAZA,"GARAY, JUAN DE, AV. - COMBATE DE LOS POZOS - PICHINCHA - BRASIL, AV.",PARQUE PATRICIOS,4.0,58044.116,0.0,,1022.0,PARQUE,BRASIL 1900,PARQUES
LEONARDO PEREYRA,PARQUE,"ALVARADO - RIO CUARTO - LUZURIAGA - VELEZ SARSFIELD, AV.",BARRACAS,4.0,38641.969,7000.0,4.3,2720.0,,,
PLAZA REPUBLICA DEL PARAGUAY,PLAZA,"BARRIENTOS - PEÑA - LARREA - PACHECO DE MELO, JOSE A.",RECOLETA,2.0,2060.773,100.0,,2457.0,PARQUE,PEÑA 2400,PLAZAS
PLAZOLETA 28 DE JUNIO DE 1645,PLAZOLETA,"GUZMAN Y LACROZE, FEDERICO",CHACARITA,15.0,509.967,617.3240000000002,3.7,6.0,PARQUE LOCAL,,PLAZOLETAS
PLAZA DE LOS NIÑOS - DR. CARLOS GIANATONIO,PLAZA,"OBISPO SAN ALBERTO - CONDARCO - CABEZON, JOSE L. - BOLIVIA - LADINES - ARTIGAS, JOSE G., GRAL. - VIAS DEL FCGBM",VILLA PUEYRREDON,12.0,8167.111999999999,0.0,4.4,457.0,,,
PLAZA REPUBLICA DE CHILE,PLAZA,"DEL LIBERTADOR, AV. - TAGLE - PROPIEDAD PARTICULAR - FIGUEROA ALCORTA, PRES., AV. - CASTILLA, RAMON, MCAL.",PALERMO,14.0,24241.275,1000.0,,1128.0,PARQUE,"AV DEL LIBERTADOR, SANCHEZ DE BUSTAMANTE Y",PLAZAS
PLAZA BARRANCAS DE BELGRANO,PLAZA,"VERTIZ, VIRREY, AV. - JURAMENTO - ZAVALIA -ECHEVERRIA / 11 DE SEPTIEMBRE - LA PAMPA -VERTIZ, VIRREY, AV - SUCRE, ANTONIO JOSE DE, MCAL.",BELGRANO,13.0,19569.526,1000.0,4.5,16524.0,PARQUE,LA PAMPA 1781,PLAZOLETAS
FRANCISCO URONDO,CANTERO CENTRAL,"DE LOS ITALIANOS, AV. - GUEMES, MACACHA, BOULEVARD - NOEL, CARLOS M., INT., AV. COSTANERA - SANCHEZ DE THOMPSON, MARIQUITA",PUERTO MADERO,1.0,25036.28,2258.199,4.5,8.0,,,
PLAZOLETA RAYMUNDO GLEYZER,PLAZOLETA,"ESPINOSA - GARCIA, JUAN A. - ALVAREZ, DONATO, TTE. GRAL., AV.",PATERNAL,15.0,151.70600000000005,136.067,3.7,102.0,PARQUE,"1509, JUAN AGUSTIN GARCIA 1501",PLAZOLETAS
PLAZA DON BOSCO,PLAZA,"LOPEZ DE VEGA - MIRANDA - CALDERON DE LA BARCA, PEDRO - GONZALEZ, ELPIDIO (EXCLUIDO HOSPITAL)",MONTE CASTRO,10.0,8024.964,9900.0,4.1,1220.0,,,
PLAZA GÜEMES,PLAZA,"SALGUERO, JERONIMO - MANSILLA, LUCIO NORBERTO, GRAL. - CHARCAS - MEDRANO, AV.",PALERMO,14.0,1240.542,9900.0,,6296.0,PARQUE,,PLAZAS
PLAZA JOAQUIN SANCHEZ,PLAZA,"VUELTA DE OBLIGADO - JURAMENTO - SAGASTA ISLA, JOSE MARIA",BELGRANO,13.0,151.817,10.0,3.9,9.0,PARQUE,JURAMENTO & VUELTA DE OBLIGADO,PLAZOLETAS
GRAL. JOSE A. PAEZ,PLAZOLETA,"DEL LIBERTADOR, AV. - KENNEDY, JOHN F. - MONTT, PEDRO, PRES., AV. - IRAOLA, AV.",PALERMO,14.0,12556.603,9000.0,,,,,
PLAZA DANTE,PLAZA,"DEL LIBERTADOR, AV. - PUEYRREDON, AV. - FIGUEROA ALCORTA, PRES., AV. - PETTORUTI, EMILIO",RECOLETA,2.0,4734.023,100.0,,83.0,PARQUE,AV. DEL LIBERTADOR Y PUEYRREDON,PLAZAS
PLAZA PRESIDENTE JUAN DOMINGO PERON,PLAZA,BELGRANO AV - MORENO - AZOPARDO - PASEO COLON AV,MONSERRAT,1.0,4761.33,9900.0,,184.0,PARQUE,"C1063ACQ, AV. PASEO COLON 330-374",PARQUES
PLAZA VIRREY VERTIZ,PLAZA,"HERRERA - VALLE, ARISTOBULO DEL - HORNOS GRAL. - BRANDSEN",BARRACAS,4.0,8877.725,400.0,,51.0,PARQUE,HERRERA 602-800,PLAZAS
GRAL. PAZ,PLAZOLETA,,VILLA REAL,10.0,1076581.106,0.0,4.2,1126.0,,,
PARQUE PRESIDENTE SARMIENTO,PARQUE,,SAAVEDRA,12.0,446789.954,0.0,4.2,18741.0,,,
PLAZA DEMOCRACIA,PLAZA,,VILLA LUGANO,8.0,34479.592000000004,7000.0,4.3,2161.0,,,
CIUDAD DEL ROCK,PARQUE,,VILLA SOLDATI,8.0,563451.3620000001,0.0,4.1,214.0,,,
PLAZA JOSE MARTI,PLAZA,"ZUVIRIA - LEVALLE, NICOLAS, TTE. GRAL. - ALVAREZ, CRISOSTOMO - ACOSTA, MARIANO - AUTOPISTA PERITO MORENO (AU 6)",FLORES,7.0,3419.498,0.0,4.1,331.0,,,
PLAZA JOSE MARTI,PLAZA,"SOLDADO DE LA FRONTERA - VILLEGAS, CONRADO, GRAL. - LARRAZABAL - DIAZ, ANA",VILLA LUGANO,8.0,8754.988000000001,0.0,4.1,331.0,,,
PLAZA LIBERTAD,PLAZA,"LIBERTAD - ALVEAR, MARCELO T. DE - CERRITO - PARAGUAY",RETIRO,1.0,8042.866999999998,200.0,4.3,5188.0,,,
PLAZA LOLA MORA,PLAZA,"SAN JUAN, AV. - CEVALLOS - SAENZ PEÑA, LUIS, PRES.",CONSTITUCION,1.0,1127.667,9900.0,,230.0,PARQUE,·,PLAZAS
PLAZOLETA HNAS. A. DOMON Y L. DUQUET,PLAZOLETA,MORETO - MEDINA - CAJARAVILLA,VILLA LURO,10.0,37.528,0.0,4.3,53.0,PARQUE,MORETO 272-300,PLAZOLETAS
PLAZA DEL LECTOR,PLAZA,"AGUERO - LAS HERAS, GRL., AV.",RECOLETA,2.0,933.566,30.0,,101.0,PARQUE,·,PLAZAS
PLAZOLETA DR. SALVADOR MAZZA,PLAZOLETA,"BERMUDEZ - LOZANO, PEDRO - SOLORZANO PEREIRA, JUAN DE",VILLA DEVOTO,11.0,164.63299999999995,0.0,3.6,47.0,PARQUE,PEDRO LOZANO 5019,PLAZOLETAS
PLAZA VILLA REAL,PLAZA,"BRUSELAS - VARELA, JOSE P. - SIMBRON - IRIGOYEN",VILLA REAL,10.0,9106.345,9300.0,4.2,1126.0,,,
CNEL. JORDAN C. WYSOCKI,PLAZOLETA,"FIGUEROA ALCORTA, PRES., AV. - AGUSTIN MENDEZ - PINEDO, INT.",PALERMO,14.0,16180.225,0.0,4.6,7259.0,,,
BALNEARIO NORTE,PARQUE SEMIPUBLICO,"LA PAMPA - OBLIGADO, RAFAEL, AV. COSTANERA",BELGRANO,13.0,191228.508,0.0,4.4,43.0,,,
PARQUE CENTENARIO,PARQUE,"DIAZ VELEZ, AV. - MARECHAL, LEOPOLDO - PATRICIAS ARGENTINAS, AV.",CABALLITO,6.0,107087.524,0.0,4.5,64161.0,PARQUE LOCAL,AV. DIAZ VELEZ,PLAZOLETAS
PARQUE CHACABUCO,PARQUE,"PERON, EVA, AV.- CURAPALIGUE - ASAMBLEA, AV. - MITRE, EMILIO",PARQUE CHACABUCO,7.0,125680.817,0.0,4.5,21516.0,PARQUE,AV. EVA PERON 1400,PLAZOLETAS
PARQUE PATRICIOS,PARQUE,"CASEROS, AV. - MONTEAGUDO - USPALLATA - ALMAFUERTE, AV.",PARQUE PATRICIOS,4.0,90863.606,8000.0,4.5,10436.0,,,
PARQUE AVELLANEDA,PARQUE,"DIRECTORIO, AV. - LACARRA, AV. - MONTE -  AUTOPISTA PERITO MORENO (AU 6) - AMEGHINO, FLORENTINO, DR.",PARQUE AVELLANEDA,9.0,349112.441,0.0,,6173.0,PARQUE,AV. DIRECTORIO,PARQUES
PARQUE LOS ANDES,PARQUE,"CORRIENTES, AV. - DORREGO, AV. - GUZMAN, AV. - LACROZE, FEDERICO, AV.",CHACARITA,15.0,62334.921,6316.894,,12148.0,PARQUE,AV. JORGE NEWBERY,PARQUES
PLAZA INT. FRANCISCO SEEBER,PLAZA,"SARMIENTO, AV. - KENNEDY, JOHN F. - DEL LIBERTADOR, AV. - COLOMBIA, AV.",PALERMO,14.0,35497.584,3000.0,4.4,3525.0,,,
PLAZA ARENALES,PLAZA,MERCEDES - BAHIA BLANCA - NUEVA YORK - PAREJA,VILLA DEVOTO,11.0,23513.508,2000.0,4.6,22746.0,,,
PLAZA DE LA CONSTITUCION,PLAZA,"BRASIL, AV. - LIMA (E) - GARAY, JUAN DE, AV. - LIMA (O)",CONSTITUCION,1.0,14396.984,2949.204,3.6,20619.0,,,
PLAZA PRIMERO DE MAYO,PLAZA,"ALSINA, ADOLFO - PASCO - YRIGOYEN, HIPOLITO - PICHINCHA",BALVANERA,3.0,6912.68,300.0,,4490.0,PARQUE,AV. HIPOLITO YRIGOYEN 2200,PLAZAS
PARQUE LEZAMA,PARQUE,"PASEO COLON, AV. - GARCIA, MARTIN, AV. - DEFENSA - BRASIL, AV.",SAN TELMO,1.0,45641.728,7002.306,,32412.0,PARQUE,AV. BRASIL,PARQUES
PLAZA LAVALLE,PLAZA,"LAVALLE - LIBERTAD - CORDOBA, AV. - TALCAHUANO",SAN NICOLAS,1.0,16885.18,0.0,,5821.0,PARQUE,LAVALLE 1200,PARQUES
PLAZA SAN MARTIN,PLAZA,"DEL LIBERTADOR, AV. - SANTA FE, AV. - ESMERALDA - ARENALES - CRUCERO GENERAL BELGRANO - FLORIDA - SAN MARTIN",RETIRO,1.0,32368.014,9000.0,,9728.0,PARQUE,AV. 7,PLAZAS
PLAZA 25 DE MAYO,PLAZA,"RIVADAVIA, AV. - BALCARCE - YRIGOYEN, HIPOLITO - BOLIVAR",MONSERRAT,1.0,7546.225,400.0,4.6,80412.0,,,
PLAZA RODRIGUEZ PEÑA,PLAZA,"CALLAO, AV.- ALVEAR, MARCELO T. DE - RODRIGUEZ PEÑA - PARAGUAY",RECOLETA,2.0,8280.836,9300.0,,7396.0,PARQUE LOCAL,,PARQUES
PLAZA ITALIA,PLAZA,"SANTA FE, AV. - LAS HERAS, AV. - SERRANO - THAMES",PALERMO,14.0,2076.863,9800.0,,153.0,PARQUE,"INTERSECCION BORGES, AV. SANTA FE 4100",PLAZAS
PLAZA FRANCIA,PLAZA,"DEL LIBERTADOR, AV. - PUEYRREDON, AV. - LEVENE, RICARDO, DR., AV. - AGOTE, LUIS, DR.",RECOLETA,2.0,7695.696,9900.0,4.2,492.0,,,
PLAZA GARAY,PLAZA,"GARAY, JUAN DE, AV. - SOLIS - PAVON - SAENZ PEÑA, LUIS, PRES.",CONSTITUCION,1.0,10085.661,0.0,,1133.0,PARQUE LOCAL,AV. JUAN DE GARAY,PLAZAS
BALNEARIO SUD,PARQUE,"ACHAVAL RODRIGUEZ, TRISTAN, DR., AV.  E/ SANCHEZ DE THOMPSON, MARIQUITA Y PAREJA, FRANCISCO, ALFEREZ DE NAVIO",PUERTO MADERO,1.0,157576.473,1000.0,,,,,
JOSE E. URIBURU,PARQUE,"ALMAFUERTE, AV. - LOS PATOS - PEPIRI - CHUTRO, PEDRO, PROF., DR.",PARQUE PATRICIOS,4.0,32126.02,0.0,3.8,87.0,,,
PLAZA 25 DE AGOSTO,PLAZA,HEREDIA - 14 DE JULIO - GIRIBONE - CHARLONE,VILLA ORTUZAR,15.0,6659.484,400.0,,2592.0,PARQUE,14 DE JULIO 1150,PLAZAS
PLAZA VELEZ SARSFIELD,PLAZA,"AVELLANEDA, AV. - BAHIA BLANCA - BOGOTA - CHIVILCOY",FLORESTA,10.0,8916.186,0.0,,3472.0,PARQUE,AV. AVELLANEDA 3800,PARQUES
PLAZA DIAZ VELEZ,PLAZA,"GONCALVES DIAS - JORGE - SAN ANTONIO - CRUZ, OSVALDO, AV.",BARRACAS,4.0,2221.879,9900.0,,398.0,PARQUE,·,PLAZAS
PLAZA ECHEVERRIA,PLAZA,"RIVERA, PEDRO I., DR. - BAUNESS - NAHUEL HUAPI - CAPDEVILA, ARTURO",VILLA URQUIZA,12.0,3736.034,100.0,,5966.0,PARQUE,BAUNESS 1258,PARQUES
PLAZA GRAL. BENITO NAZAR,PLAZA,"VIRASORO, VALENTIN - FIGUEROA, APOLINARIO, CNEL. - OLAYA - ANTEZANA",VILLA CRESPO,15.0,4468.287,300.0,,3343.0,PARQUE,OLAYA,PLAZAS
PLAZA ING. ESTEVEZ,PLAZA,"DELLEPIANE, LUIS J., TTE. GRAL., AV. - LACARRA, AV. - ALVAREZ, CRISOSTOMO - FERNANDEZ",PARQUE AVELLANEDA,9.0,12736.36,1000.0,,,,,
PLAZA DEL CONGRESO,PLAZA,"ENTRE RIOS, AV. - RIVADAVIA, AV. - DE MAYO, AV. - SAEZ PEÑA, LUIS, PRES., AV. - YRIGOYEN, HIPOLITO.",MONSERRAT,1.0,2175.894,9800.0,,36296.0,PARQUE,·,PLAZAS
PLAZA NORUEGA,PLAZA,CIUDAD DE LA PAZ - AMENABAR - MENDOZA - JURAMENTO,BELGRANO,13.0,2158.456,100.0,,3124.0,PARQUE,CDAD. DE LA PAZ 2175,PLAZAS
PLAZA REPUBLICA FEDERATIVA DEL BRASIL,PLAZA,"FIGUEROA ALCORTA, PRES., AV. - MURO EN DESNIVEL QUE LIMITA CON LA PLAZA AUSTRALIA - COUTURE, EDUARDO - CENTRO DE EXPOSICIONES Y CONVENCIONES DE LA CIUDAD",RECOLETA,2.0,3488.173,0.0,,666.0,PARQUE,AZCUENAGA 1685,PARQUES SEMI PUBLICO
PASEO DE LAS AMERICAS,PARQUE,"JURAMENTO - FIGUEROA ALCORTA, PRES., AV. - MONROE, AV.- RAMSAY - LICEO ITALIANO - CASTAÑEDA",BELGRANO,13.0,69723.77799999999,5000.0,,,,,
PLAZA REPUBLICA DEL ECUADOR,PLAZA,"FIGUEROA ALCORTA, PRES., AV. - BIFURCACION - HASTA DORREGO, AV.",PALERMO,14.0,44481.542,1000.0,,276.0,PARQUE,,PLAZAS
PARQUE PADRE CARLOS MUGICA,PARQUE,"GERCHUNOFF, ALBERTO - YRURTIA, ROGELIO - PELLEGRINI, CARLOS E.",SAAVEDRA,12.0,43835.728,0.0,4.5,5558.0,,,
PLAZA LOREA,PLAZA,"RIVADAVIA, AV. - SAENZ PEÑA, LUIS, PRES. - DE MAYO, AV.",MONSERRAT,1.0,882.2689999999999,10.0,,530.0,PARQUE,AV. DE MAYO & PRES. LUIS SAENZ PEÑA,PLAZAS
PLAZOLETA LATINO AMERICANA,PLAZOLETA,"EL PROFETA DE LA PAMPA - PADRE MONTES CARBALLO - SAN JUAN BAUTISTA DE LA SALLE, AV. - EL PROFETA DE LA PAMPA",PARQUE AVELLANEDA,9.0,106.961,0.0,4.1,117.0,PARQUE,EL PROFETA DE LA PAMPA 4701-4799,PLAZOLETAS
PLAZA LEANDRO N. ALEM,PLAZA,"LARSEN - ARTIGAS - COCHRANE - BUFANO, ALFREDO R.",VILLA PUEYRREDON,12.0,5385.557,9800.0,,1719.0,PARQUE,GRAL. JOSE GERVASIO ARTIGAS,PARQUES
HAROLDO CONTI,PLAZOLETA,,PUERTO MADERO,1.0,21641.559,1000.0,4.1,15.0,,,
M. A. DE PAZ Y FIGUEROA,CANTERO CENTRAL,"LIMA - COCHABAMBA - 9 DE JULIO, AV. Y CONSTITUCION",CONSTITUCION,1.0,14787.055,0.0,,,,,
PARQUE GRAL. PAZ,PARQUE,"LARRALDE, CRISOLOGO, AV. - PAZ, GRAL., AV.- AIZPURUA",SAAVEDRA,12.0,77802.47200000001,0.0,4.5,10016.0,,,
PARQUE DE LOS NIÑOS,PARQUE,CIRCULO POLICIAL - CLUB CASA - PARTIDO DE VICENTE LOPEZ - RIO DE LA PLATA,NUÑEZ,13.0,375443.738,15917.933,,27822.0,PARQUE LOCAL,"INT, CDAD. DE LA PAZ",PLAZAS
PARQUE INDOAMERICANO,PARQUE,"LACARRA, AV. - ESCALADA, AV. - CASTAÑARES, AV. - FERNANDEZ DE LA CRUZ, FRANCISCO, GRAL., AV.",VILLA SOLDATI,8.0,939020.362,0.0,,5765.0,PARQUE,VILLA SOLDATI,PARQUES
MAURICIO B. DE HIRSCH,PLAZOLETA,"WARNES, AV. - PADILLA - ALVAREZ, JULIAN",VILLA CRESPO,15.0,85.01700000000002,9996.0,4.2,64.0,PARQUE,JULIAN ALVAREZ 20,PLAZOLETAS
PLAZA 1º DE MARZO DE 1948,PLAZA,"RUIZ HUIDOBRO, AV. - MILLER - VALDENEGRO - BALBIN, RICARDO, DR., AV.- PROPIEDAD PARTICULAR",SAAVEDRA,12.0,7782.794,9900.0,4.3,134.0,,,
PLAZOLETA CURUZU-CUATIA,PLAZOLETA,"BALBIN, RICARDO, DR., AV. - CONDE - QUESADA",COGHLAN,12.0,94.368,9995.0,4.3,8.0,PLAZA,CONDE 2952-3000,PLAZOLETAS
PLAZOLETA 8 DE MARZO - DIA INTERNACIONAL DE LA MUJER,PLAZOLETA,"IRIGOYEN - RUIZ DE LOS LLANOS - MAGARIÑOS CERVANTES, ALEJANDRO - JUSTO, JUAN B., AV.",VERSALLES,10.0,1267.783,9900.0,4.0,33.0,PARQUE,AV. JUAN B. JUSTO 8542,PLAZOLETAS
PLAZOLETA LIBANO,PLAZOLETA,"ASUNCION - GUTIERREZ, RICARDO - FERNANDEZ DE ENCISO - GUALEGUAYCHU",VILLA DEVOTO,11.0,127.353,9990.0,4.0,1.0,PARQUE,"C1419BKE, GUALEGUAYCHU 3701-3799",PLAZOLETAS
PLAZA FENIA CHERTKOFF,PLAZA,"DE LOS ITALIANOS, AV - GRIERSON, CECILIA, BOULEVARD - MANSO, JUANA - SANCHEZ DE THOMPSON, MARIQUITA",PUERTO MADERO,1.0,831.688,375.061,,57.0,PARQUE,JUANA MANSO 2-100,PLAZAS
PLAZOLETA NAVARRA,PLAZOLETA,"SAN MARTIN, AV. - CHORROARIN, AV. - CITTADINI, B.",AGRONOMIA,15.0,936.918,10.0,4.0,2.0,PARQUE,"C1427ESN, AV. CHORROARIN 22",PLAZOLETAS
PLAZOLETA YUGOSLAVIA,PLAZOLETA,"JUSTO, JUAN B., AV. - ALVAREZ JONTE, AV.",LINIERS,9.0,3845.7,9800.0,4.0,95.0,PARQUE,,PLAZOLETAS
PLAZA CALABRIA,PLAZA,"ESCALADA, AV. - CASTAÑARES, AV. - ESCALADA, AV. - SARAZA",VILLA SOLDATI,8.0,12915.008999999998,0.0,4.0,37.0,,,
PLAZA ALBERDI,PLAZA,"ACHA, MARIANO - MACHAI - NUÑEZ - LARRALDE, CRISOLOGO, AV.",SAAVEDRA,12.0,12473.219,9000.0,4.3,1286.0,PARQUE,,PLAZOLETAS
HERMINIA C. BRUMANA,PLAZOLETA,"BILBAO, FRANCISCO - MEMBRILLAR - CIPOLLETTI",FLORES,7.0,505.134,10.0,4.0,180.0,PARQUE,AV. FRANCISCO BILBAO 2301-2319,PLAZOLETAS
CARLOS MALAGARRIGA,PLAZOLETA,"CABILDO, AV. - SAN ISIDRO LABRADOR, AV.- VILELA",SAAVEDRA,12.0,721.345,30.0,4.5,20156.0,PARQUE,"C1429AAY, AV. CABILDO 4002-4100",PLAZOLETAS
FERNANDO GHIO,PLAZOLETA,"CARDENAS, CNEL., AV. - GARZON, E. - ANDALGALA",MATADEROS,9.0,333.542,9970.0,3.7,17.0,PARQUE,AV. CORONEL CARDENAS 2542-2600,PLAZOLETAS
PLAZA NICOLAS GRANADA,PLAZA,"DELLEPIANE, LUIS J., TTE. GRAL., AV. - OLIDEN - ZELARRAYAN - MURGUIONDO",VILLA LUGANO,8.0,10154.029,0.0,,,,,
OBISPO ENRIQUE ANGELELLI,PLAZA,"EREZCANO, AV. - FERRE - BERON DE ASTRADA - MATANZA",NUEVA POMPEYA,4.0,8127.9969999999985,0.0,4.0,203.0,,,
